q_m	xn_p,	xn_he3,	xn_he4,	xn_c12,	xn_n14,	xn_o16,	xn_o18,	xn_ne20,	xn_ne22,	xn_mg24,	xn_si28,	xn_fe56,	xn_co56,	xn_ni56,
0.09597525795487831	0.0	0.0	0.012484431696722665	0.49288737441078884	3.494681668155161e-09	0.4888135702852036	0.0	0.005199834349326308	3.029834149475384e-11	0.0004983508634509099	0.00011643486952764383	0.0	0.0	5.242569e-05
0.09700724882542627	0.0	0.0	0.012349582113738496	0.49297907858687856	3.3286134314710525e-09	0.4889922979063544	0.0	0.005087210696637194	2.8836126755017412e-11	0.0004811620816709192	0.00011066525727100365	0.0	0.0	4.9770099e-05
0.09803925038750486	0.0	0.0	0.012464599058970521	0.49292987762692464	3.2282023529528338e-09	0.4889937205589913	0.0	0.005022532418269121	2.805241911397347e-11	0.0004796149306270074	0.00010965214996263157	0.0	0.0	4.8469186e-05
0.09907110336875388	0.0	0.0	0.012143926703588031	0.4930998710768846	3.160271251322651e-09	0.4891772141885707	0.0	0.005001256719364719	2.7689118541884447e-11	0.0004693138144407242	0.00010841430919093372	0.0	0.0	4.669835999999999e-05
0.10010318983416361	0.0	0.0	0.012177937280424971	0.4931189997181594	2.954619757298356e-09	0.48936122001869253	0.0	0.004794753600392789	2.577885398349983e-11	0.00044680967016593674	0.00010027673176568193	0.0	0.0	4.3181495000000006e-05
0.10113512811181476	0.0	0.0	0.012042331820039298	0.4931883827355708	3.0556393271283272e-09	0.48942352576241965	0.0	0.004806763063756752	2.6722853785849443e-11	0.0004368307690651241	0.00010216276678625785	0.0	0.0	4.2903136000000004e-05
0.10216719484506143	0.0	0.0	0.011981200488196888	0.49326121999065786	2.795653784092363e-09	0.48970927063791564	0.0	0.004540095914174385	2.4451801600150466e-11	0.00041376516637780907	9.444498257177521e-05	0.0	0.0	3.9717696e-05
0.10319909774632463	0.0	0.0	0.011971344961959276	0.493253943490157	2.805154772873606e-09	0.4896210318263693	0.0	0.004641055326434127	2.45952697043722e-11	0.00041791014242995077	9.47114229003063e-05	0.0	0.0	4.0471679e-05
0.10423108971747125	0.0	0.0	0.012170242741499042	0.4931926887539051	2.6103288842475505e-09	0.489741808112027	0.0	0.004409293884560039	2.28072907963801e-11	0.00039668622039305547	8.927765447963483e-05	0.0	0.0	3.663921e-05
0.10526307115431568	0.0	0.0	0.011726960424482317	0.4934311821467161	2.5171777240439797e-09	0.49002121537793	0.0	0.004353167857367247	2.2047793844727197e-11	0.00038234147136780044	8.513018291110738e-05	0.0	0.0	3.5376601e-05
0.10629515133058971	0.0	0.0	0.011941041965925984	0.49331339145806674	2.610907353982993e-09	0.48986643810274433	0.0	0.004404911224694502	2.280216529056882e-11	0.0003874256741958753	8.67889406631541e-05	0.0	0.0	3.5682301000000005e-05
0.10732716617846723	0.0	0.0	0.011879212460068787	0.4933731238178769	2.4512426058867416e-09	0.4900447060024043	0.0	0.004252153391684334	2.1524843620100687e-11	0.00036861405495171664	8.218780024634767e-05	0.0	0.0	3.3083204999999996e-05
0.10835909345013109	0.0	0.0	0.011899114373934889	0.4933638723190488	2.3072389546537695e-09	0.4900102157491813	0.0	0.0042787346256826725	2.0326408842657214e-11	0.00036817901166949203	7.988159291742874e-05	0.0	0.0	3.1155253e-05
0.10939106443128756	0.0	0.0	0.011790116159917692	0.4934207439574647	2.3754530843776724e-09	0.4900644727979749	0.0	0.004283394076422556	2.0973868043703774e-11	0.00036207092602662185	7.91996857666019e-05	0.0	0.0	3.1779762e-05
0.11042314209190729	0.0	0.0	0.011823518936471378	0.4934446269298527	2.2241345671131146e-09	0.49030709890188195	0.0	0.004010392701642333	1.962740335853919e-11	0.0003394376357822361	7.492265060724611e-05	0.0	0.0	2.8816128e-05
0.11145501268273618	0.0	0.0	0.011773532536003937	0.49346448019815325	2.1620386286864827e-09	0.4902837141895833	0.0	0.0040577580086827315	1.9193506105193982e-11	0.00034549220648265013	7.502067986196514e-05	0.0	0.0	2.807804e-05
0.11248707265516195	0.0	0.0	0.011770261273653692	0.49353336736498404	1.8346811228299234e-09	0.4906531519117658	0.0	0.003679324783365645	1.6244953785222112e-11	0.00030043285519464784	6.34599601100961e-05	0.0	0.0	2.3134216e-05
